ano,almacenamiento,marca,pantalla_in,pantalla_tipo,velocidad_cpu_ghz,ram,grosor,peso,ancho_px,alto_px,bateria,promedio_valoraciones,precio_anterior,precio_actual,z_score,anomaly,cluster,mahalanobis
2024.0,128.0,spc,2.8,lcd,0.0,1.0,1.9,108.0,320.0,240.0,800.0,45.0,199.99,49.99,-0.7840455177424716,1,-1,4.092821497087357
2020.0,256.0,samsung,6.5,superamoled,3.1,4.0,0.79,172.0,1080.0,2400.0,4000.0,409.7674418604651,369.0,229.87,0.007347783660108502,1,-1,2.404053270592312
2024.0,128.0,panasonic,2.4,lcd,1.2,1.0,2.3,110.0,320.0,240.0,500.0,112.6829268292683,69.9,53.43,-0.7689110227634585,1,-1,4.1816312379585785
2024.0,64.0,garsent,1.77,lcd,0.8,8.0,7.0,120.0,1080.0,2400.0,800.0,2.3076923076923075,27.71,27.71,-0.8820677701065448,1,-1,3.1671898158230043
2020.0,128.0,oukitel,6.3,oled,2.1,6.0,1.73,370.0,1080.0,2400.0,5000.0,52.22222222222222,199.99,199.99,-0.12411114365759825,1,-1,2.6994795446413553
2024.0,128.0,cocomm,6.56,lcd,32.3,4.0,2.0,200.0,1080.0,2400.0,5000.0,1.794871794871795,89.99,89.99,-0.6080630179865055,1,2,1.554752967279586
2024.0,256.0,samsung,6.1,superamoled,2.9,4.0,2.57,254.42,1080.0,2340.0,3500.0,194.39024390243904,299.0,198.99,-0.1285107061514974,1,-1,1.2898890001761314
2024.0,256.0,huawei,6.15,lcd,2.2,6.0,0.74,660.0,1080.0,2400.0,3340.0,1278.4444444444443,199.99,199.0,-0.12846671052655845,1,-1,5.5028918399311655
2024.0,128.0,xiaomi,6.56,lcd,2.0,2.0,0.9,194.0,720.0,1600.0,3600.0,1437.8947368421054,99.99,79.99,-0.652058642925497,1,-1,2.8169498866023037
2024.0,128.0,xiaomi,6.53,lcd,2.0,2.0,0.9,194.0,1600.0,720.0,3600.0,748.0,119.99,85.89,-0.6261012242114918,1,-1,2.3990399194766505
2020.0,128.0,samsung,6.7,amoled,2.5,12.0,0.79,188.0,1440.0,3200.0,4500.0,3.5,369.99,369.99,0.6238144803052582,1,-1,3.2006948645359534
2024.0,1000.0,tcl,6.53,amoled,3.1,6.0,2.57,254.42,1080.0,2400.0,4500.0,355.45454545454544,499.99,270.96,0.18812580653442468,1,-1,6.523379288096166
2024.0,128.0,xiaomi,6.67,amoled,2.8,8.0,0.93,218.0,1080.0,2400.0,1.0,107.61904761904762,199.99,599.0,1.6313582870331038,1,-1,3.7264423963409175
2024.0,128.0,samsung,6.5,amoled,2.8,6.0,0.84,193.0,2400.0,1080.0,4500.0,376.9047619047618,759.0,298.99,0.31144554323841817,1,-1,3.4189169419988947
2020.0,128.0,doogee,6.55,lcd,2.9,4.0,0.89,190.0,1080.0,2280.0,4500.0,52.19512195121952,199.99,174.21,-0.23753186475031848,1,-1,2.2827498574568024
2024.0,128.0,doogee,6.22,led,2.0,8.0,1.55,310.0,720.0,1520.0,5000.0,64.5,269.99,269.99,0.18385823091534265,1,-1,1.7312371015123926
2024.0,512.0,ttfone,2.0,lcd,1.2,4.0,1.2,99.0,1080.0,2400.0,1400.0,138.70967741935485,46.99,46.99,-0.7972442052241691,1,-1,4.249505276509432
2024.0,256.0,apple,6.1,oled,2.5,8.0,0.74,189.0,1080.0,2400.0,4.0,1714.8648648648648,499.99,343.0,0.50507028859492,1,-1,3.361420409934673
2024.0,256.0,apple,6.1,oled,2.5,8.0,2.57,254.42,1080.0,2400.0,5000.0,1714.8648648648648,499.99,329.99,0.44783198054929196,1,-1,2.771640489261258
2024.0,128.0,apple,5.4,amoled,3.1,4.0,2.83,229.0,2340.0,1080.0,4.0,1874.2857142857144,255.0,255.0,0.11790878913179426,1,-1,3.9145614463510414
2024.0,128.0,apple,5.4,oled,3.1,4.0,0.74,135.0,1080.0,2400.0,5000.0,1874.2857142857144,499.99,245.0,0.07391316419280271,1,-1,3.4207507924156064
2024.0,128.0,apple,5.4,oled,3.1,4.0,0.74,135.0,2340.0,1080.0,5000.0,1874.2857142857144,499.99,245.0,0.07391316419280271,1,-1,3.8817056595454518
2024.0,256.0,apple,6.1,oled,2.5,8.0,0.74,189.0,1080.0,2400.0,5000.0,1714.8648648648648,499.99,333.99,0.4654302305248886,1,-1,2.86155380024353
2024.0,256.0,apple,5.4,oled,3.1,8.0,2.57,254.42,1080.0,2400.0,5000.0,1874.2857142857144,499.99,248.0,0.08711185167450017,1,-1,3.0921009964503012
2024.0,256.0,apple,6.1,oled,2.4,8.0,2.57,254.42,1080.0,2400.0,5000.0,3198.285714285714,499.99,323.99,0.421434605585897,1,-1,4.978011457050892
2024.0,128.0,samsung,6.2,amoled,2.8,8.0,2.0,301.0,2340.0,1080.0,4000.0,206.66666666666663,369.99,349.0,0.5314676635583149,1,-1,2.3731600753550612
2024.0,128.0,samsung,6.6,lcd,2.7,4.0,10.0,192.0,1080.0,2400.0,5000.0,1169.5454545454545,72.29,72.29,-0.6859352741285205,1,-1,2.8128313386838837
2024.0,512.0,oppo,6.7,amoled,2.0,12.0,0.74,180.0,1080.0,2412.0,3600.0,22.32558139534884,499.99,521.85,1.2919320406287842,1,-1,2.738594207439354
2024.0,128.0,blackview,6.58,amoled,2.2,8.0,1.77,367.0,1920.0,1080.0,8380.0,17.941176470588236,499.99,424.99,0.8657904174697117,1,-1,2.5345177924533564
2024.0,128.0,samsung,6.67,amoled,1.0,8.0,2.57,254.42,1080.0,2340.0,5000.0,125.11111111111111,549.0,339.0,0.4874720386193233,1,-1,1.7789798814180622
2024.0,512.0,xiaomi,6.67,amoled,3.0,12.0,2.57,254.42,1500.0,2560.0,5000.0,51.463414634146346,496.65,337.99,0.4830284805004852,1,-1,2.6077468835369477
2024.0,128.0,realme,11.02,lcd,13.8,6.0,11.42,400.0,1080.0,2400.0,5000.0,58.33333333333333,199.99,151.95,-0.33546612586451374,1,-1,3.912925736214357
2024.0,256.0,realme,6.78,amoled,2.4,8.0,2.57,254.42,1080.0,2400.0,5500.0,108.4090909090909,199.99,313.22,0.3740513175266032,1,0,1.2367195325122684
2024.0,128.0,doogee,6.0,lcd,2.0,4.0,2.57,254.42,1080.0,2400.0,4200.0,78.46153846153847,89.99,89.99,-0.6080630179865055,1,6,1.4231955451189164
2024.0,256.0,xiaomi,6.67,amoled,2.2,8.0,2.57,254.42,1080.0,2400.0,5000.0,209.7674418604651,229.9,229.9,0.007479770534925481,1,0,0.9720140676285086
2024.0,256.0,xiaomi,6.67,amoled,2.5,6.0,0.81,202.0,1080.0,2400.0,4500.0,63.86363636363636,340.41,245.49,0.07606894981481332,1,3,1.2591425305605626
2024.0,256.0,fossibot,6.58,lcd,2.0,7.0,2.0,470.0,720.0,1440.0,10600.0,33.333333333333336,199.99,109.99,-0.5200717681085223,1,-1,3.222845386514683
2025.0,256.0,oukitel,6.56,lcd,2.8,24.0,2.57,254.42,720.0,1600.0,5150.0,12.040816326530612,199.99,169.99,-0.2560980184745729,1,-1,2.204693184225152
2024.0,256.0,samsung,6.7,lcd,2.6,12.0,2.57,254.42,1920.0,1080.0,5000.0,167.5,499.99,1459.0,5.414982031786377,1,-1,7.151204090668483
2024.0,128.0,blackview,4.3,lcd,2.0,12.0,2.57,254.42,1080.0,2400.0,3700.0,10.0,199.99,149.99,-0.34408926835255604,1,-1,1.5069282996394526
2024.0,128.0,google,6.2,oled,2.5,12.0,0.89,187.0,1080.0,2400.0,4575.0,634.0,199.99,474.46,1.0834367740429027,1,-1,2.506023774547934
2024.0,256.0,doogee,5.5,lcd,2.8,16.0,2.57,254.42,1440.0,720.0,6300.0,36.09756097560976,179.99,179.99,-0.21210239353558136,1,-1,2.0133690166986282
2024.0,256.0,oukitel,6.7,lcd,1.6,24.0,2.57,254.42,720.0,1604.0,5000.0,0.9523809523809524,129.99,129.99,-0.4320805182305391,1,-1,2.1965576088200858
2024.0,256.0,samsung,6.5,amoled,3.1,8.0,3.0,197.0,1080.0,2400.0,5000.0,166.046511627907,343.02,234.99,0.029873543628872196,1,-1,1.1670532848925295
2023.0,256.0,xiaomi,6.74,lcd,15.1,8.0,1.27,192.0,1080.0,2400.0,5000.0,7.096774193548387,499.99,136.27,-0.40445126576885243,1,-1,2.237030997891976
2024.0,128.0,jtqtj,5.0,lcd,2.1,1.0,2.57,254.42,1280.0,720.0,3000.0,78.33333333333333,499.99,56.99,-0.7532485802851775,1,-1,2.878582748337075
2024.0,256.0,xiaomi,6.79,lcd,2.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,73.80952380952381,199.99,199.9,-0.12450710428204918,1,0,1.0492641368680762
2024.0,128.0,xiaomi,6.56,lcd,1.0,4.0,2.57,254.42,1920.0,1080.0,5000.0,19.0,87.89,82.0,-0.6432155223127597,1,-1,1.9439863619475315
2024.0,128.0,xiaomi,6.74,lcd,19.3,6.0,2.57,254.42,1440.0,720.0,5000.0,188.0,136.24,106.97,-0.5333584468400977,1,-1,1.89539608538275
2018.0,64.0,fossibot,5.45,amoled,2.0,7.0,2.03,350.0,720.0,1440.0,10600.0,5.5813953488372094,139.99,139.99,-0.38808489329154755,1,-1,4.496941819528871
2024.0,256.0,samsung,6.67,lcd,2.9,8.0,2.57,254.42,1080.0,2400.0,5000.0,12.954545454545451,199.99,187.0,-0.18126146045334832,1,0,1.0609511950489994
2024.0,64.0,xiaomi,5.0,lcd,4.7,3.0,2.57,254.42,1080.0,2400.0,5000.0,19.77272727272727,94.27,76.0,-0.6696128972761546,1,-1,1.7874315944284782
2024.0,64.0,realme,6.74,lcd,1.8,3.0,0.76,360.0,1080.0,2400.0,5000.0,8.974358974358974,82.99,79.99,-0.652058642925497,1,-1,2.221214931796409
2024.0,128.0,luqeeg,4.66,lcd,1.1,1.0,2.57,254.42,1080.0,2400.0,3000.0,21.176470588235293,199.99,44.4,-0.8086390720833678,1,4,1.858537835760555
2024.0,128.0,samsung,6.6,amoled,3.3,4.0,0.84,198.0,1080.0,2400.0,5000.0,553.0952380952381,319.0,284.99,0.24985166832382996,1,-1,1.5924885364550576
2024.0,256.0,tcl,6.8,lcd,3.0,16.0,0.9,192.0,1920.0,1080.0,5010.0,10.5,219.99,199.99,-0.12411114365759825,1,-1,2.008047845562335
2024.0,256.0,honor,6.7,amoled,3.0,8.0,2.57,254.42,2412.0,1080.0,4500.0,1.875,499.99,209.0,-0.0844710855875669,1,-1,2.561171015503302
2022.0,256.0,unihertz,3.0,lcd,1.5,4.0,1.65,110.0,1080.0,2400.0,2000.0,52.0,149.99,209.99,-0.08011551871860668,1,-1,2.604924247941141
2024.0,128.0,jectse,1.8,lcd,0.6,32.0,2.57,254.42,1080.0,2400.0,800.0,0.4347826086956522,34.83,34.83,-0.8507428851499828,1,1,3.864728250153397
2024.0,256.0,xiaomi,6.67,amoled,0.0,8.0,0.8,188.0,1920.0,1080.0,5000.0,1033.658536585366,249.0,159.95,-0.3002696259133205,1,-1,2.3098482873697543
2024.0,256.0,doogee,6.56,lcd,1.4,16.0,1.07,240.0,1080.0,2400.0,5150.0,5.227272727272727,209.99,149.99,-0.34408926835255604,1,5,1.3560198222996693
2024.0,256.0,samsung,6.5,lcd,3.0,3.0,0.89,205.0,1080.0,2400.0,5000.0,16.666666666666664,499.99,199.99,-0.12411114365759825,1,-1,2.005578706240136
2024.0,128.0,msmga,5.0,lcd,1.2,1.0,2.57,254.42,720.0,1280.0,3000.0,65.66666666666667,199.99,55.99,-0.7576481427790767,1,-1,1.9944810591702553
2024.0,128.0,samsung,6.56,amoled,15.5,4.0,2.57,254.42,1440.0,720.0,5000.0,17.5609756097561,199.99,127.9,-0.44127560384278836,1,-1,1.878001870749527
2024.0,128.0,realme,6.74,lcd,1.8,4.0,0.78,187.0,1600.0,720.0,5000.0,8.974358974358974,104.99,97.0,-0.5772220849042723,1,-1,2.207527122153917
2024.0,256.0,vivo,6.68,lcd,3.0,8.0,0.8,380.0,1080.0,2400.0,6000.0,23.72093023255814,199.99,169.0,-0.26045358534353313,1,-1,1.7732485322544063
2024.0,256.0,honor,6.78,amoled,3.1,8.0,2.57,254.42,1080.0,2400.0,5200.0,45.22727272727273,499.99,229.0,0.0035201642904162164,1,0,1.6605617724505477
2024.0,128.0,msmga,5.0,lcd,1.2,1.0,2.57,254.42,720.0,1280.0,3000.0,20.571428571428573,59.99,56.99,-0.7532485802851775,1,-1,2.0625171960091473
2024.0,64.0,xiaomi,6.0,lcd,32.3,4.0,0.8,500.0,1080.0,2400.0,5000.0,58.83720930232558,109.1,89.9,-0.6084589786109563,1,-1,3.369797162805241
2024.0,128.0,motorola,6.5,lcd,34.5,4.0,0.8,175.0,1080.0,2400.0,5000.0,173.57142857142856,549.0,85.65,-0.6271571192100277,1,-1,2.7412849234642604
2024.0,128.0,blackview,6.52,lcd,33.2,8.0,2.57,254.42,1080.0,2400.0,5180.0,62.32558139534884,88.99,88.99,-0.6124625804804046,1,6,1.3479454595199314
2024.0,128.0,umidigi,6.75,lcd,2.0,12.0,0.79,189.0,1080.0,2400.0,5000.0,160.5263157894737,149.99,127.49,-0.4430794244652871,1,-1,1.4968946743731502
2024.0,256.0,realme,6.72,lcd,2.8,8.0,0.79,350.0,1080.0,2400.0,6000.0,1.1111111111111112,329.99,178.0,-0.2208575228984407,1,-1,1.635717143746577
2024.0,128.0,xiaomi,6.67,lcd,3.0,6.0,2.57,254.42,1080.0,2400.0,5500.0,44.77272727272727,229.9,199.99,-0.12411114365759825,1,6,1.209533202510951
2024.0,256.0,motorola,6.67,lcd,2.2,8.0,2.57,254.42,1080.0,2400.0,3600.0,12.045454545454543,199.99,276.0,0.21029960150367652,1,0,1.3476347947616536
2023.0,256.0,doogee,4.5,lcd,2.8,8.0,2.57,254.42,1080.0,2400.0,3000.0,1.1904761904761905,169.99,169.99,-0.2560980184745729,1,-1,1.5855361490891338
2024.0,128.0,bewinner,2.5,lcd,26.5,1.0,2.57,254.42,1080.0,2400.0,5000.0,2.962962962962963,92.42,92.42,-0.5973720811263304,1,-1,2.5116362013451443
2024.0,512.0,xiaomi,6.67,oled,2.8,12.0,0.89,205.0,2400.0,1080.0,5000.0,63.33333333333333,364.0,347.0,0.5226685385705165,1,-1,3.148222484218343
2024.0,256.0,xiaomi,6.88,lcd,15.5,8.0,2.57,254.42,1640.0,720.0,5160.0,0.9090909090909092,143.0,128.07,-0.4405276782188256,1,7,1.959716478979503
2024.0,256.0,motorola,6.55,oled,1.0,12.0,0.78,170.0,1080.0,2400.0,5000.0,184.4186046511628,399.0,234.0,0.025517976759911992,1,-1,1.5711614884334362
2024.0,128.0,xiaomi,6.67,amoled,2.4,6.0,0.82,200.0,1080.0,2400.0,5500.0,0.9523809523809524,165.23,159.0,-0.3044492102825247,1,2,1.4683409977734043
2024.0,128.0,xiaomi,6.56,lcd,2.0,4.0,2.57,254.42,1080.0,2400.0,5000.0,37.14285714285714,124.57,88.5,-0.6146183661024152,1,6,1.3784733967361102
2024.0,256.0,motorola,6.5,oled,2.2,8.0,0.76,160.0,1080.0,2400.0,5000.0,3.333333333333333,198.49,198.49,-0.13071048739844698,1,3,1.5291033615590055
2023.0,128.0,vivo,6.56,lcd,2.4,4.0,2.57,254.42,1080.0,2400.0,5000.0,0.9523809523809524,139.9,139.9,-0.3884808539159985,1,-1,1.360463999978922
2024.0,64.0,sparkledot,1.8,lcd,0.0,32.0,2.57,254.42,1080.0,2400.0,800.0,4.146341463414634,92.66,22.98,-0.9028777007026878,1,1,3.931432926328328
2025.0,256.0,oukitel,6.7,amoled,2.2,24.0,0.82,490.0,2412.0,1080.0,5150.0,3.75,260.0,260.0,0.13990660160129004,1,-1,3.6141900381682617
2024.0,128.0,xiaomi,6.56,lcd,1.0,2.0,2.57,254.42,1080.0,2400.0,3600.0,111.7948717948718,87.65,82.0,-0.6432155223127597,1,-1,1.6052325550177693
2024.0,128.0,oukitel,6.8,lcd,2.2,24.0,2.57,254.42,720.0,1600.0,5150.0,68.09523809523809,199.99,189.99,-0.1681067685965898,1,-1,2.2305895001206655
2024.0,128.0,samsung,6.4,amoled,2.9,8.0,2.57,254.42,1080.0,2400.0,5000.0,32.27272727272727,284.0,284.0,0.24549610145486978,1,6,1.2173852734312895
2024.0,64.0,oukitel,6.52,lcd,2.3,7.0,1.0,350.0,1760.0,1060.0,10600.0,37.567567567567565,149.99,139.99,-0.38808489329154755,1,-1,3.025954833022726
2024.0,256.0,xiaomi,6.67,lcd,2.4,8.0,2.57,254.42,1080.0,2400.0,5000.0,0.9523809523809524,249.0,156.8,-0.31412824776910275,1,0,1.1096333127940212
2025.0,128.0,doogee,5.5,lcd,1.6,8.0,1.62,262.0,1080.0,2400.0,6300.0,8.444444444444445,159.99,116.0,-0.49363039752018834,1,-1,1.6020294617674231
2024.0,256.0,cubot,6.58,lcd,2.0,16.0,0.97,217.0,1920.0,1080.0,5000.0,51.62162162162162,146.99,129.99,-0.4320805182305391,1,-1,2.00146613726291
2024.0,256.0,oppo,6.67,lcd,3.0,8.0,2.57,254.42,1080.0,2400.0,5100.0,3.809523809523809,209.0,209.0,-0.0844710855875669,1,0,1.037476012853697
2024.0,128.0,cubot,6.56,lcd,1.6,6.0,1.28,268.0,1080.0,2400.0,5100.0,2.857142857142857,199.99,129.95,-0.4322565007302952,1,6,1.2787833415950192
2024.0,128.0,cubot,6.75,lcd,1.8,12.0,2.57,254.42,720.0,1600.0,5100.0,15.25,129.99,99.99,-0.564067393047514,1,-1,1.4612193541164573
2024.0,128.0,ulefone,5.5,amoled,1.8,3.0,1.38,235.0,720.0,1440.0,5000.0,25.71428571428571,199.99,139.99,-0.38808489329154755,1,-1,1.6909497877821886
2024.0,128.0,samsung,6.7,lcd,15.7,4.0,0.88,195.0,1080.0,2400.0,5000.0,55.68181818181818,138.88,134.9,-0.4104786663854943,1,2,1.5020045546147767
2024.0,256.0,samsung,6.3,amoled,2.9,12.0,2.57,254.42,1920.0,1080.0,5000.0,167.5,199.99,961.09,3.224395870449049,1,-1,5.134500456100944
2022.0,128.0,xiaomi,40.55,amoled,3.0,8.0,0.7,173.0,2400.0,1080.0,5000.0,25.0,217.66,169.0,-0.26045358534353313,1,-1,17.541739133728715
2023.0,256.0,xiaomi,6.67,amoled,2.0,8.0,2.57,254.42,2400.0,1080.0,5000.0,2705.31914893617,195.99,195.99,-0.14170939363319487,1,-1,4.552929379368495
2024.0,128.0,oscal,6.5,lcd,2.0,7.0,0.94,193.0,720.0,1600.0,5080.0,112.6829268292683,199.99,89.99,-0.6080630179865055,1,-1,1.6135940487867302
2024.0,128.0,fossibot,5.45,lcd,14.4,7.0,2.57,254.42,720.0,1440.0,10600.0,63.0,199.99,139.99,-0.38808489329154755,1,-1,2.9967942685550795
2024.0,128.0,doogee,6.52,lcd,2.3,9.0,0.91,187.0,720.0,1600.0,4200.0,6.666666666666667,199.99,89.99,-0.6080630179865055,1,-1,1.5883787745508238
2024.0,128.0,msmga,5.0,lcd,1.2,1.0,2.57,254.42,1080.0,2400.0,3000.0,20.571428571428573,59.99,56.99,-0.7532485802851775,1,4,1.8617249664002848
2024.0,128.0,oppo,6.7,lcd,2.2,6.0,0.77,200.0,1080.0,2400.0,5100.0,1.5909090909090908,159.0,135.0,-0.4100387101361044,1,2,1.4336492708366055
2024.0,256.0,oppo,6.56,lcd,3.0,8.0,2.57,254.42,2400.0,1080.0,5100.0,2.9268292682926838,149.0,144.0,-0.370442647691012,1,-1,2.4229447882014865
2024.0,128.0,samsung,6.5,superamoled,3.4,5.0,0.81,190.0,1080.0,2400.0,5000.0,1091.190476190476,449.0,296.0,0.2982908513816596,1,-1,2.195821688826602
2018.0,256.0,apple,6.1,xdr,2.5,8.0,2.57,254.42,1080.0,2400.0,2815.0,65.0,499.99,379.0,0.6634545383752896,1,-1,3.39194744853227
2024.0,256.0,xiaomi,6.74,lcd,15.0,8.0,0.81,192.0,1080.0,2400.0,5000.0,41.90476190476191,199.99,144.27,-0.3692547658176592,1,3,1.3646223023828885
2024.0,64.0,oukitel,6.6,lcd,21.8,8.0,2.57,254.42,720.0,1600.0,4300.0,31.818181818181817,239.99,99.99,-0.564067393047514,1,-1,1.6327827102232846
2024.0,128.0,cubot,6.75,lcd,1.8,12.0,2.57,254.42,720.0,1600.0,5100.0,15.25,129.99,99.99,-0.564067393047514,1,-1,1.4612193541164573
2024.0,128.0,google,6.3,amoled,3.0,12.0,0.86,190.0,1080.0,2160.0,4650.0,56.74418604651163,1099.0,849.0,2.7312489105078925,1,-1,4.312915031279722
2024.0,64.0,doogee,5.5,lcd,17.9,8.0,2.57,254.42,1080.0,2400.0,6300.0,0.8,199.99,109.99,-0.5200717681085223,1,-1,1.691542490605024
2022.0,512.0,xiaomi,6.67,amoled,2.6,12.0,2.57,254.42,1440.0,3200.0,5000.0,15.217391304347828,25.01,595.99,1.6181156039264675,1,-1,4.26947070757681
2024.0,128.0,xiaomi,6.79,lcd,2.0,4.0,0.82,30.0,2460.0,1080.0,5000.0,320.0,499.99,152.89,-0.33133053712024857,1,-1,3.8793139824358924
2024.0,128.0,doogee,6.56,lcd,32.3,20.0,2.57,254.42,720.0,1600.0,5000.0,4.634146341463415,159.99,89.99,-0.6080630179865055,1,-1,1.8875761869325285
2024.0,64.0,leyt,5.0,lcd,2.1,32.0,2.57,254.42,1080.0,2400.0,3500.0,19.45945945945946,64.23,64.23,-0.7213957478293477,1,-1,3.227215325409468
2024.0,256.0,apple,6.1,xdr,2.5,12.0,2.57,254.42,1080.0,2400.0,2815.0,302.97297297297297,549.0,468.0,1.0550156003323143,1,-1,1.8458730086751773
2023.0,128.0,oukitel,6.52,lcd,2.8,16.0,2.57,254.42,1600.0,720.0,10600.0,213.6842105263158,199.99,169.99,-0.2560980184745729,1,-1,3.2019295199411997
2024.0,256.0,ulefone,6.75,lcd,16.3,8.0,0.91,320.0,1560.0,720.0,11.0,9.25,139.99,118.99,-0.4804757056634299,1,-1,3.178954248587151
2022.0,256.0,samsung,6.4,oled,3.2,6.0,2.5,186.0,1080.0,2400.0,5000.0,1040.681818181818,273.57,273.57,0.19960866464350155,1,-1,1.898585149659047
2024.0,256.0,samsung,6.6,amoled,2.2,6.0,1.02,240.0,1920.0,1080.0,5000.0,37.906976744186046,303.36,229.0,0.0035201642904162164,1,-1,1.6465863240548635
2024.0,256.0,doogee,6.56,lcd,1.6,20.0,2.57,254.42,1080.0,2400.0,5150.0,14.285714285714285,239.99,169.99,-0.2560980184745729,1,-1,1.5772191452694893
2024.0,128.0,xiaomi,6.79,lcd,2.0,4.0,0.82,400.0,1080.0,2400.0,5000.0,20.243902439024392,101.93,101.93,-0.5555322418093495,1,-1,2.3043538655716578
2024.0,128.0,oscal,6.75,lcd,2.0,8.0,0.91,214.0,1280.0,720.0,6000.0,7.173913043478262,239.99,99.99,-0.564067393047514,1,-1,2.1031685825233177
2024.0,256.0,xiaomi,6.67,amoled,3.1,8.0,2.57,254.42,707.0,384.0,5000.0,1.1904761904761905,199.99,237.0,0.03871666424160946,1,-1,3.0352093711778036
